corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
B,OL- Intro to Visual Arts ,F502,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6357,120254 F502,120254,100,77,,0,84,100
I,College Readiness OL,H130,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,6353,120254 H130,120254,100,3,,0,17,50
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120254 H130,120254,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120254 H130,120254,,,,0,,
B,OL-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6330,120255 A300,120255,71,82,,0,85,100
A-,OL-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6324,120255 B300,120255,100,85,,0,90,100
B-,OL-Math III,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6348,120255 C320,120255,33,,81,0,81,100
B,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6306,120255 D300,120255,0,88,,0,83,100
A-,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6346,120255 E200,120255,0,,,0,91,100
A+,OL- Intro to Visual Arts ,F502,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6352,120255 F502,120255,100,99,,0,99,100
A+,College Readiness OL,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6374,120255 H130,120255,100,100,,0,100,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6373,120255 H130,120255,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6373,120255 H130,120255,,,,0,,
NO GRADE,WA Health - Olympus 2018-19,I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7594,120255 I199,120255,100,,,0,,100
C,OL-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6330,120256 A300,120256,0,78,,0,76,100
I,OL-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6324,120256 B300,120256,0,76,,1,74,100
C+,OL-Math III,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6348,120256 C320,120256,33,,78,0,79,100
C,OL-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6371,120256 D200,120256,0,79,,0,76,100
B,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6346,120256 E200,120256,25,,,0,86,100
A-,College Readiness OL,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6353,120256 H130,120256,100,87,,0,91,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120256 H130,120256,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120256 H130,120256,,,,0,,
P,Health and Well-being,I1043,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6062,120256 I1043,120256,0,75,,0,74,100
I,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,6364,120257 A200,120257,0,44,,0,38,33
I,OL-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,6310,120257 B200,120257,0,14,,0,10,0
I,OL-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6360,120257 C220,120257,0,,78,0,62,33
I,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,6306,120257 D300,120257,0,15,,0,16,25
B,OL-Spanish 1,E100,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6372,120257 E100,120257,0,,,0,85,100
I,OL- Intro to Visual Arts ,F502,1/15/2019 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6298,120257 F502,120257,100,74,,0,52,0
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6338,120257 H130,120257,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6338,120257 H130,120257,,,,0,,
B,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6364,120258 A200,120258,100,76,,0,83,100
A-,OL-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6310,120258 B200,120258,100,85,,0,90,100
B-,OL-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6322,120258 C220,120258,0,,85,0,81,100
B+,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6311,120258 D300,120258,100,81,,0,87,100
B-,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6346,120258 E200,120258,0,,,0,81,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6338,120258 H130,120258,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6338,120258 H130,120258,,,,0,,
P,Health and Well-being,I1043,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6062,120258 I1043,120258,100,82,,0,87,100
NO GRADE,WA History - Olympus,S5000,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7775,120258 S5000,120258,100,,,0,,100
I,OL-Math III,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,6348,120260 C320,120260,0,,66,0,67,100
A,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6311,120260 D300,120260,66,96,,0,94,100
B+,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6305,120260 E200,120260,25,,,0,88,100
A+,College Readiness OL,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6353,120260 H130,120260,100,96,,0,97,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120260 H130,120260,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120260 H130,120260,,,,0,,
NO GRADE,Teaching Assistant,I136OP,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7584,120260 I136OP,120260,,,,0,,
NO GRADE,Student Government (E),I1062,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7596,120260 I1062,120260,,,,0,,
A+,OL-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6345,120261 B300,120261,100,96,,0,97,100
A,OL-AP English Literature,B400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6350,120261 B400,120261,100,94,,0,96,100
A+,OL-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6347,120261 D430,120261,83,99,,0,98,100
A+,OL-AP Spanish Language,E400,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6307,120261 E400,120261,100,,,0,100,100
A+,OL- Intro to Visual Arts ,F502,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6298,120261 F502,120261,100,99,,0,99,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6321,120261 H130,120261,,,,0,,
NO GRADE,"SPS-Leadership I (12th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6321,120261 H130,120261,,,,0,,
P,Health and Well-being,I1043,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6063,120261 I1043,120261,100,100,,0,100,100
NO GRADE,Student Government (E),I1062,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7596,120261 I1062,120261,,,,0,,
B-,OL-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6330,120262 A300,120262,0,86,,0,81,100
A-,OL-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6324,120262 B300,120262,100,86,,0,90,100
C+,OL-Math III,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6351,120262 C320,120262,33,,78,0,79,100
B,OL-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6337,120262 D200,120262,0,93,,0,86,100
A,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6356,120262 E200,120262,50,,,0,94,100
A+,College Readiness OL,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6353,120262 H130,120262,100,100,,0,100,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120262 H130,120262,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120262 H130,120262,,,,0,,
P,Health and Well-being,I1043,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6062,120262 I1043,120262,100,92,,0,94,100
NO GRADE,WA History - Olympus,S5000,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7775,120262 S5000,120262,100,,,0,,100
C-,OL-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,6358,120264 A300,120264,0,72,,0,71,100
C,OL-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6345,120264 B300,120264,0,74,,0,73,100
C,OL-Math III,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6348,120264 C320,120264,0,,78,0,76,100
B-,OL-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6371,120264 D200,120264,0,87,,0,82,100
A-,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6305,120264 E200,120264,0,,,0,91,100
B+,College Readiness OL,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6353,120264 H130,120264,100,81,,0,87,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120264 H130,120264,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120264 H130,120264,,,,0,,
P,Health and Well-being,I1043,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6060,120264 I1043,120264,100,80,,0,86,100
I,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6364,120265 A200,120265,0,,,0,,0
I,OL-English 9,B100,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,6340,120265 B100,120265,100,18,,0,43,100
I,OL-Math I,C120,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6336,120265 C120,120265,0,,,0,,33
I,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6306,120265 D300,120265,0,,,0,,25
I,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6305,120265 E200,120265,0,,,1,70,100
I,OL- Intro to Visual Arts ,F502,1/15/2019 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,6298,120265 F502,120265,100,63,,0,44,0
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6059,120265 H130,120265,,,,0,,
NO GRADE,"SPS-Leadership I (9th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6059,120265 H130,120265,,,,0,,
B-,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6333,120267 A200,120267,0,84,,0,80,100
B+,OL-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6363,120267 B200,120267,100,81,,0,87,100
C,OL-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6360,120267 C220,120267,0,,78,0,76,100
C,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6306,120267 D300,120267,0,75,,0,74,100
A,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6356,120267 E200,120267,25,,,0,93,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6325,120267 H130,120267,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6325,120267 H130,120267,,,,0,,
P,Health and Well-being,I1043,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6061,120267 I1043,120267,100,87,,0,91,100
I,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[_],I,6333,120269 A200,120269,0,38,,0,34,33
I,OL-English 9,B100,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6326,120269 B100,120269,100,97,,1,98,100
NO GRADE,OL-Math I,C120,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,6365,120269 C120,120269,50,,,0,,100
I,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[X] Ovrdue Proj?[X],I,6311,120269 D300,120269,0,63,,1,55,50
I,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],I,6356,120269 E200,120269,25,,,0,70,100
I,OL- Intro to Visual Arts ,F502,1/15/2019 12:00:00 AM,a_f_elec,PFA?[X] Proj Score?[_] Ovrdue Proj?[X],I,6357,120269 F502,120269,100,87,,4,81,66
C+,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6333,120271 A200,120271,33,76,,0,77,100
I,OL-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,6358,120271 A300,120271,0,42,,0,50,100
I,OL-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6345,120271 B300,120271,0,72,,1,71,100
C+,OL-Math III,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6348,120271 C320,120271,0,,81,0,78,100
C,OL-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6371,120271 D200,120271,0,78,,0,76,100
B+,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6305,120271 E200,120271,50,,,0,89,100
C+,College Readiness OL,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6353,120271 H130,120271,100,70,,0,79,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120271 H130,120271,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120271 H130,120271,,,,0,,
C+,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6333,120274 A200,120274,0,83,,0,79,100
C+,OL-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6363,120274 B200,120274,0,83,,0,79,100
B-,OL-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6360,120274 C220,120274,0,,85,0,81,100
B-,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6306,120274 D300,120274,0,87,,0,82,100
A,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6356,120274 E200,120274,25,,,0,93,100
A,OL- Intro to Visual Arts ,F502,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6362,120274 F502,120274,100,90,,0,93,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6325,120274 H130,120274,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6325,120274 H130,120274,,,,0,,
NO GRADE,WA History - Olympus,S5000,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7775,120274 S5000,120274,100,,,0,,100
A-,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6364,120275 A200,120275,100,89,,0,92,100
A+,OL-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6310,120275 B200,120275,100,100,,0,100,100
A,OL-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6322,120275 C220,120275,100,,93,0,95,100
A,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6311,120275 D300,120275,66,94,,0,93,100
A,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6346,120275 E200,120275,50,,,0,96,100
A,OL- Intro to Visual Arts ,F502,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6357,120275 F502,120275,100,93,,0,95,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6338,120275 H130,120275,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6338,120275 H130,120275,,,,0,,
NO GRADE,WA History - Olympus,S5000,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7775,120275 S5000,120275,100,,,0,,100
B-,OL-AP US History,A300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6330,120276 A300,120276,0,84,,0,80,100
A-,OL-AP English Language,B300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6324,120276 B300,120276,100,86,,0,90,100
A+,OL-Math III,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6348,120276 C320,120276,100,,96,0,97,100
A-,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6306,120276 D300,120276,66,93,,0,92,100
A+,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6356,120276 E200,120276,100,,,0,100,100
A+,OL- Intro to Visual Arts ,F502,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6298,120276 F502,120276,100,95,,0,97,100
A+,College Readiness OL,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6353,120276 H130,120276,100,100,,0,100,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120276 H130,120276,,,,0,,
NO GRADE,"SPS-Leadership I (11th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6308,120276 H130,120276,,,,0,,
NO GRADE,WA Health - Olympus 2018-19,I199,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7594,120276 I199,120276,100,,,0,,100
A,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6364,120277 A200,120277,33,99,,0,93,100
A,OL-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6310,120277 B200,120277,100,93,,0,95,100
A,OL-Math III,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6351,120277 C320,120277,33,,100,0,94,100
B,OL-Chemistry,D200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7774,120277 D200,120277,0,88,,0,83,100
A-,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6311,120277 D300,120277,0,99,,0,90,100
A,OL-AP Environmental Science,D430,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6294,120277 D430,120277,50,98,,0,94,100
A-,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6305,120277 E200,120277,25,,,0,92,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6325,120277 H130,120277,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6325,120277 H130,120277,,,,0,,
NO GRADE,Student Government (E),I1062,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,7596,120277 I1062,120277,,,,0,,
B+,OL-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6364,120279 A200,120279,0,94,,0,87,100
A+,OL-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6310,120279 B200,120279,100,97,,0,98,100
B-,OL-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6360,120279 C220,120279,0,,85,0,81,100
B+,OL-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6306,120279 D300,120279,0,94,,0,87,100
A,OL-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6346,120279 E200,120279,25,,,0,93,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6338,120279 H130,120279,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6338,120279 H130,120279,,,,0,,
P,Health and Well-being,I1043,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6061,120279 I1043,120279,0,92,,0,85,100
NO GRADE,WA History - Olympus,S5000,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,7775,120279 S5000,120279,100,,,0,,100
